CensusTract20,State,County20,Urban,POP2020,OHU2020,LowIncomeTracts,PovertyRate,TractHUNV,TractSNAP,tract_geoid,DD_SRAM_LILATracts_1And10,DD_SRAM_HUNVFlag,DD_SRAM_LAPOP1_10,DD_SRAM_lapop1share,DD_SRAM_lahunv1,DD_SRAM_lasnap1,SD_SRAM_LILATracts_1And10,SD_SRAM_HUNVFlag,SD_SRAM_LAPOP1_10,SD_SRAM_lapop1share,SD_SRAM_lahunv1,SD_SRAM_lasnap1,state_fips,county_fips,tract_code
51059420501,Virginia,Fairfax County,1,980,583,0,7.2,51,11,51059420501,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,420501
51059420502,Virginia,Fairfax County,1,2516,1461,1,4.9,21,26,51059420502,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,420502
51059420503,Virginia,Fairfax County,1,3505,1564,0,11.8,191,339,51059420503,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,420503
51059420600,Virginia,Fairfax County,1,4911,1906,0,3.3,122,147,51059420600,0,0,392,7.98,10,12,0,0,0,0.0,0,0,51,51059,420600
51059420700,Virginia,Fairfax County,1,4241,1403,0,3.3,18,0,51059420700,0,0,1610,37.96,7,0,0,0,628,14.81,3,0,51,51059,420700
51059420800,Virginia,Fairfax County,1,3640,1173,0,1.3,47,24,51059420800,0,0,2739,75.25,35,18,0,0,589,16.18,8,4,51,51059,420800
51059421001,Virginia,Fairfax County,1,2855,1009,0,0.4,17,24,51059421001,0,0,101,3.54,1,1,0,0,0,0.0,0,0,51,51059,421001
51059421002,Virginia,Fairfax County,1,5348,1956,0,13.9,95,253,51059421002,0,0,1164,21.77,21,55,0,0,0,0.0,0,0,51,51059,421002
51059421101,Virginia,Fairfax County,1,5912,2162,0,0.0,12,20,51059421101,0,0,2477,41.9,5,8,0,0,0,0.0,0,0,51,51059,421101
51059421102,Virginia,Fairfax County,1,3514,1424,0,5.0,130,100,51059421102,0,0,308,8.76,11,9,0,0,0,0.0,0,0,51,51059,421102
51059421103,Virginia,Fairfax County,1,5913,2181,0,2.1,29,86,51059421103,0,0,2959,50.04,15,43,0,0,536,9.06,3,8,51,51059,421103
51059421200,Virginia,Fairfax County,1,2024,668,0,0.7,0,6,51059421200,0,0,48,2.37,0,0,0,0,0,0.0,0,0,51,51059,421200
51059421300,Virginia,Fairfax County,1,3658,1417,0,4.6,7,16,51059421300,0,0,2008,54.89,4,9,0,0,151,4.13,0,1,51,51059,421300
51059421400,Virginia,Fairfax County,1,8188,2831,1,22.7,172,221,51059421400,0,0,80,0.98,2,2,0,0,0,0.0,0,0,51,51059,421400
51059421500,Virginia,Fairfax County,1,7103,2251,1,7.4,197,416,51059421500,0,0,244,3.44,7,14,0,0,0,0.0,0,0,51,51059,421500
51059421600,Virginia,Fairfax County,1,6409,1981,1,7.4,206,286,51059421600,0,0,29,0.45,1,1,0,0,0,0.0,0,0,51,51059,421600
51059421701,Virginia,Fairfax County,1,4517,1394,1,9.8,145,318,51059421701,0,0,45,1.0,1,3,0,0,0,0.0,0,0,51,51059,421701
51059421702,Virginia,Fairfax County,1,4000,1227,0,2.9,42,75,51059421702,0,0,818,20.45,9,15,0,0,104,2.6,1,2,51,51059,421702
51059421800,Virginia,Fairfax County,1,5933,2360,1,19.1,316,184,51059421800,0,1,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,421800
51059421900,Virginia,Fairfax County,1,2916,891,1,1.9,15,20,51059421900,1,0,2863,98.18,15,20,1,0,987,33.85,5,7,51,51059,421900
51059422000,Virginia,Fairfax County,1,3979,1568,0,11.8,140,114,51059422000,0,1,2784,69.97,98,80,0,1,1236,31.06,43,35,51,51059,422000
51059422101,Virginia,Fairfax County,1,6872,2451,0,10.9,16,239,51059422101,0,0,1764,25.67,4,61,0,0,0,0.0,0,0,51,51059,422101
51059422102,Virginia,Fairfax County,1,6677,2075,0,4.3,151,202,51059422102,0,1,875,13.1,20,26,0,0,191,2.86,4,6,51,51059,422102
51059422201,Virginia,Fairfax County,1,4071,1421,0,7.6,48,23,51059422201,0,0,292,7.17,3,2,0,0,0,0.0,0,0,51,51059,422201
51059422202,Virginia,Fairfax County,1,6444,2192,0,1.0,56,103,51059422202,0,0,620,9.62,5,10,0,0,1,0.02,0,0,51,51059,422202
51059422301,Virginia,Fairfax County,1,3133,1309,0,2.4,46,28,51059422301,0,0,891,28.44,13,8,0,0,0,0.0,0,0,51,51059,422301
51059422302,Virginia,Fairfax County,1,5788,2565,0,6.2,58,68,51059422302,0,0,848,14.65,8,10,0,0,0,0.0,0,0,51,51059,422302
51059422401,Virginia,Fairfax County,1,2447,1146,0,8.0,28,102,51059422401,0,0,256,10.46,3,11,0,0,0,0.0,0,0,51,51059,422401
51059422402,Virginia,Fairfax County,1,5236,2061,0,2.8,54,73,51059422402,0,0,96,1.83,1,1,0,0,0,0.0,0,0,51,51059,422402
51059422403,Virginia,Fairfax County,1,3024,1008,0,7.1,0,17,51059422403,0,0,210,6.94,0,1,0,0,0,0.0,0,0,51,51059,422403
51059430101,Virginia,Fairfax County,1,4718,1533,0,3.3,176,12,51059430101,0,1,1187,25.16,44,3,0,0,0,0.0,0,0,51,51059,430101
51059430102,Virginia,Fairfax County,1,3117,1035,0,4.1,76,41,51059430102,0,0,11,0.35,0,0,0,0,0,0.0,0,0,51,51059,430102
51059430201,Virginia,Fairfax County,1,4379,1405,0,4.0,29,73,51059430201,0,0,2188,49.97,14,36,0,0,51,1.16,0,1,51,51059,430201
51059430202,Virginia,Fairfax County,1,4949,1620,0,7.1,0,28,51059430202,0,0,1957,39.54,0,11,0,0,160,3.23,0,1,51,51059,430202
51059430203,Virginia,Fairfax County,1,2679,879,0,8.7,30,13,51059430203,0,0,1468,54.8,16,7,0,0,734,27.4,8,4,51,51059,430203
51059430400,Virginia,Fairfax County,1,7217,2277,0,1.4,19,9,51059430400,0,0,1825,25.29,5,2,0,0,36,0.5,0,0,51,51059,430400
51059430500,Virginia,Fairfax County,1,1716,561,0,3.1,25,12,51059430500,0,0,1716,100.0,25,12,0,0,978,56.99,14,7,51,51059,430500
51059430600,Virginia,Fairfax County,1,7152,1800,0,11.0,10,183,51059430600,0,0,297,4.15,0,8,0,0,0,0.0,0,0,51,51059,430600
51059430700,Virginia,Fairfax County,1,2923,911,0,9.6,11,16,51059430700,0,0,922,31.54,3,5,0,0,184,6.29,1,1,51,51059,430700
51059430801,Virginia,Fairfax County,1,4629,1498,0,0.8,39,66,51059430801,0,0,1036,22.38,9,15,0,0,34,0.73,0,0,51,51059,430801
51059430802,Virginia,Fairfax County,1,4276,1868,0,4.1,8,70,51059430802,0,0,2840,66.42,5,46,0,0,313,7.32,1,5,51,51059,430802
51059430901,Virginia,Fairfax County,1,4326,1404,0,1.7,77,59,51059430901,0,0,1441,33.31,26,20,0,0,0,0.0,0,0,51,51059,430901
51059430902,Virginia,Fairfax County,1,3415,1074,0,5.2,18,35,51059430902,0,0,2066,60.5,11,21,0,0,329,9.63,2,3,51,51059,430902
51059431001,Virginia,Fairfax County,1,4948,1617,0,7.1,84,172,51059431001,0,0,159,3.21,3,6,0,0,0,0.0,0,0,51,51059,431001
51059431002,Virginia,Fairfax County,1,2368,747,0,6.3,37,69,51059431002,0,0,552,23.31,9,16,0,0,0,0.0,0,0,51,51059,431002
51059431300,Virginia,Fairfax County,1,4419,1379,0,2.5,16,45,51059431300,0,0,3672,83.1,13,37,0,0,2041,46.19,7,21,51,51059,431300
51059431400,Virginia,Fairfax County,1,4405,1441,0,2.6,34,35,51059431400,0,0,2162,49.08,17,17,0,0,1780,40.41,14,14,51,51059,431400
51059431500,Virginia,Fairfax County,1,5733,1980,0,1.1,9,14,51059431500,0,0,4648,81.07,7,11,0,0,3886,67.78,6,9,51,51059,431500
51059431601,Virginia,Fairfax County,1,1908,1315,0,3.2,470,0,51059431601,0,1,1908,100.0,470,0,0,1,116,6.08,29,0,51,51059,431601
51059431602,Virginia,Fairfax County,1,6485,1962,1,9.8,91,77,51059431602,1,0,3473,53.55,49,41,1,0,952,14.68,13,11,51,51059,431602
51059431801,Virginia,Fairfax County,1,4263,1419,0,2.3,0,87,51059431801,0,0,1908,44.76,0,39,0,0,0,0.0,0,0,51,51059,431801
51059431802,Virginia,Fairfax County,1,3259,1026,0,3.6,6,44,51059431802,0,0,1063,32.62,2,14,0,0,0,0.0,0,0,51,51059,431802
51059431900,Virginia,Fairfax County,1,3173,1044,0,1.8,0,13,51059431900,0,0,1110,34.98,0,5,0,0,0,0.0,0,0,51,51059,431900
51059432000,Virginia,Fairfax County,1,3393,1120,0,6.1,22,10,51059432000,0,0,67,1.97,0,0,0,0,0,0.0,0,0,51,51059,432000
51059432100,Virginia,Fairfax County,1,3573,1425,0,5.6,51,17,51059432100,0,0,544,15.23,8,3,0,0,0,0.0,0,0,51,51059,432100
51059432201,Virginia,Fairfax County,1,2393,937,0,8.4,32,18,51059432201,0,0,12,0.5,0,0,0,0,0,0.0,0,0,51,51059,432201
51059432202,Virginia,Fairfax County,1,4741,1506,0,1.5,72,28,51059432202,0,0,717,15.12,11,4,0,0,0,0.0,0,0,51,51059,432202
51059432300,Virginia,Fairfax County,1,5127,1732,0,4.5,40,68,51059432300,0,0,1817,35.44,14,24,0,0,0,0.0,0,0,51,51059,432300
51059432401,Virginia,Fairfax County,1,3615,1166,0,1.2,0,6,51059432401,0,0,2013,55.68,0,3,0,0,104,2.88,0,0,51,51059,432401
51059432402,Virginia,Fairfax County,1,5100,1631,0,2.0,12,21,51059432402,0,0,1342,26.31,3,6,0,0,0,0.0,0,0,51,51059,432402
51059432500,Virginia,Fairfax County,1,5758,1861,0,1.3,7,0,51059432500,0,0,3885,67.47,5,0,0,0,1542,26.78,2,0,51,51059,432500
51059432600,Virginia,Fairfax County,1,4967,1571,0,0.4,0,13,51059432600,0,0,4967,100.0,0,13,0,0,3494,70.34,0,9,51,51059,432600
51059432701,Virginia,Fairfax County,1,3132,1063,0,1.7,12,19,51059432701,0,0,1385,44.22,5,8,0,0,395,12.61,2,2,51,51059,432701
51059432702,Virginia,Fairfax County,1,4502,1468,0,2.0,75,9,51059432702,0,0,1201,26.68,20,2,0,0,803,17.84,13,2,51,51059,432702
51059432800,Virginia,Fairfax County,1,2225,761,0,5.0,40,17,51059432800,0,0,879,39.51,16,7,0,0,484,21.75,9,4,51,51059,432800
51059440100,Virginia,Fairfax County,1,7503,2573,0,2.8,43,0,51059440100,0,0,3473,46.29,20,0,0,0,264,3.52,2,0,51,51059,440100
51059440201,Virginia,Fairfax County,1,4133,2086,0,4.4,72,96,51059440201,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,440201
51059440202,Virginia,Fairfax County,1,6032,2217,1,13.1,50,50,51059440202,1,0,1099,18.22,9,9,0,0,3,0.05,0,0,51,51059,440202
51059440300,Virginia,Fairfax County,1,2765,926,0,5.1,0,6,51059440300,0,0,1015,36.71,0,2,0,0,17,0.61,0,0,51,51059,440300
51059440501,Virginia,Fairfax County,1,5006,1624,0,2.3,0,16,51059440501,0,0,1734,34.64,0,6,0,0,7,0.14,0,0,51,51059,440501
51059440503,Virginia,Fairfax County,1,6817,348,0,7.5,22,0,51059440503,0,0,361,5.3,1,0,0,0,0,0.0,0,0,51,51059,440503
51059440504,Virginia,Fairfax County,1,643,1,0,,0,0,51059440504,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,440504
51059440505,Virginia,Fairfax County,1,1346,446,0,7.1,0,4,51059440505,0,0,1141,84.77,0,3,0,0,328,24.37,0,1,51,51059,440505
51059440600,Virginia,Fairfax County,1,3002,948,0,4.9,55,5,51059440600,0,0,1292,43.04,24,2,0,0,266,8.86,5,0,51,51059,440600
51059440701,Virginia,Fairfax County,1,2895,962,0,1.2,9,12,51059440701,0,0,627,21.66,2,3,0,0,0,0.0,0,0,51,51059,440701
51059440702,Virginia,Fairfax County,1,5397,1784,0,0.9,8,27,51059440702,0,0,3946,73.11,6,20,0,0,575,10.65,1,3,51,51059,440702
51059440800,Virginia,Fairfax County,1,6397,2179,0,2.3,77,0,51059440800,0,0,3821,59.73,46,0,0,0,393,6.14,5,0,51,51059,440800
51059450100,Virginia,Fairfax County,1,5524,2187,1,4.5,44,129,51059450100,1,0,1135,20.55,9,27,0,0,0,0.0,0,0,51,51059,450100
51059450200,Virginia,Fairfax County,1,4330,1296,0,17.3,148,95,51059450200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,450200
51059450300,Virginia,Fairfax County,1,5620,2040,0,8.5,29,190,51059450300,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,450300
51059450400,Virginia,Fairfax County,1,2726,927,0,4.5,35,6,51059450400,0,0,757,27.77,10,2,0,0,334,12.25,4,1,51,51059,450400
51059450500,Virginia,Fairfax County,1,3065,861,0,5.5,16,99,51059450500,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,450500
51059450601,Virginia,Fairfax County,1,4192,1388,0,2.9,41,62,51059450601,0,0,1928,45.99,19,29,0,0,588,14.03,6,9,51,51059,450601
51059450602,Virginia,Fairfax County,1,4814,1810,1,12.6,206,93,51059450602,0,1,100,2.08,4,2,0,0,0,0.0,0,0,51,51059,450602
51059450701,Virginia,Fairfax County,1,3055,968,0,3.0,18,12,51059450701,0,0,997,32.64,6,4,0,0,8,0.26,0,0,51,51059,450701
51059450702,Virginia,Fairfax County,1,4568,1404,1,14.8,263,303,51059450702,0,0,91,1.99,5,6,0,0,0,0.0,0,0,51,51059,450702
51059450800,Virginia,Fairfax County,1,3483,1173,0,6.3,103,73,51059450800,0,0,896,25.72,26,19,0,0,519,14.9,15,11,51,51059,450800
51059450900,Virginia,Fairfax County,1,1704,594,0,3.2,6,3,51059450900,0,0,1326,77.82,5,2,0,0,859,50.41,3,2,51,51059,450900
51059451000,Virginia,Fairfax County,1,2707,881,0,1.5,21,33,51059451000,0,0,766,28.3,6,9,0,0,17,0.63,0,0,51,51059,451000
51059451100,Virginia,Fairfax County,1,2314,806,0,2.1,9,4,51059451100,0,0,950,41.05,4,2,0,0,62,2.68,0,0,51,51059,451100
51059451200,Virginia,Fairfax County,1,1721,625,0,1.0,5,0,51059451200,0,0,1717,99.77,5,0,0,0,792,46.02,2,0,51,51059,451200
51059451300,Virginia,Fairfax County,1,2491,909,0,11.5,13,12,51059451300,0,0,181,7.27,1,1,0,0,0,0.0,0,0,51,51059,451300
51059451400,Virginia,Fairfax County,1,3263,1271,1,11.0,352,442,51059451400,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,451400
51059451501,Virginia,Fairfax County,1,5868,2223,1,22.0,143,396,51059451501,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,451501
51059451502,Virginia,Fairfax County,1,4924,2049,1,22.4,443,200,51059451502,0,0,56,1.14,5,2,0,0,0,0.0,0,0,51,51059,451502
51059451601,Virginia,Fairfax County,1,6129,1516,1,29.7,189,240,51059451601,0,0,19,0.31,1,1,0,0,0,0.0,0,0,51,51059,451601
51059451602,Virginia,Fairfax County,1,2885,1101,0,8.1,234,78,51059451602,0,1,140,4.85,11,4,0,0,0,0.0,0,0,51,51059,451602
51059451800,Virginia,Fairfax County,1,3485,1101,0,5.1,27,0,51059451800,0,0,238,6.83,2,0,0,0,0,0.0,0,0,51,51059,451800
51059451900,Virginia,Fairfax County,1,6015,2279,0,3.5,211,101,51059451900,0,1,160,2.66,6,3,0,0,0,0.0,0,0,51,51059,451900
51059452000,Virginia,Fairfax County,1,3061,913,0,9.1,193,149,51059452000,0,1,162,5.29,10,8,0,0,0,0.0,0,0,51,51059,452000
51059452101,Virginia,Fairfax County,1,5091,1663,0,4.2,140,48,51059452101,0,1,1484,29.15,41,14,0,0,292,5.74,8,3,51,51059,452101
51059452102,Virginia,Fairfax County,1,3354,1008,0,8.8,157,39,51059452102,0,0,1206,35.96,56,14,0,0,321,9.57,15,4,51,51059,452102
51059452200,Virginia,Fairfax County,1,6982,2137,0,14.2,211,314,51059452200,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,452200
51059452301,Virginia,Fairfax County,1,3568,1445,1,13.8,137,117,51059452301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,452301
51059452302,Virginia,Fairfax County,1,5762,1693,1,34.5,298,372,51059452302,0,1,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,452302
51059452400,Virginia,Fairfax County,1,7283,2345,0,6.0,48,162,51059452400,0,0,4394,60.33,29,98,0,0,1799,24.7,12,40,51,51059,452400
51059452501,Virginia,Fairfax County,1,3912,1283,0,4.0,30,52,51059452501,0,0,1354,34.61,10,18,0,0,175,4.47,1,2,51,51059,452501
51059452502,Virginia,Fairfax County,1,5011,1545,1,18.5,220,340,51059452502,0,0,276,5.51,12,19,0,0,0,0.0,0,0,51,51059,452502
51059452600,Virginia,Fairfax County,1,6347,2669,0,5.1,41,165,51059452600,0,0,813,12.81,5,21,0,0,0,0.0,0,0,51,51059,452600
51059452700,Virginia,Fairfax County,1,5398,1957,1,19.0,176,350,51059452700,0,0,269,4.98,9,17,0,0,0,0.0,0,0,51,51059,452700
51059452801,Virginia,Fairfax County,1,5627,2469,1,21.4,294,302,51059452801,0,0,195,3.47,10,10,0,0,0,0.0,0,0,51,51059,452801
51059452802,Virginia,Fairfax County,1,3030,1557,1,6.4,172,99,51059452802,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,452802
51059460100,Virginia,Fairfax County,1,4544,1439,0,5.6,8,0,51059460100,0,0,4150,91.33,7,0,0,0,3612,79.49,6,0,51,51059,460100
51059460200,Virginia,Fairfax County,1,3970,1318,0,1.8,0,0,51059460200,0,0,3863,97.3,0,0,0,0,3529,88.89,0,0,51,51059,460200
51059460300,Virginia,Fairfax County,1,2896,951,0,0.8,13,0,51059460300,0,0,2615,90.3,12,0,0,0,1763,60.88,8,0,51,51059,460300
51059460400,Virginia,Fairfax County,1,5134,1963,0,5.3,80,29,51059460400,0,0,2511,48.91,39,14,0,0,288,5.61,4,2,51,51059,460400
51059460501,Virginia,Fairfax County,1,2691,854,0,6.8,0,23,51059460501,0,0,714,26.53,0,6,0,0,0,0.0,0,0,51,51059,460501
51059460503,Virginia,Fairfax County,1,3778,1485,0,5.8,60,19,51059460503,0,0,41,1.09,1,0,0,0,0,0.0,0,0,51,51059,460503
51059460504,Virginia,Fairfax County,1,3979,1296,0,4.2,0,14,51059460504,0,0,785,19.73,0,3,0,0,0,0.0,0,0,51,51059,460504
51059460600,Virginia,Fairfax County,1,4173,1322,0,4.5,5,29,51059460600,0,0,112,2.68,0,1,0,0,0,0.0,0,0,51,51059,460600
51059460701,Virginia,Fairfax County,1,3501,1114,0,5.4,23,68,51059460701,0,0,1075,30.71,7,21,0,0,0,0.0,0,0,51,51059,460701
51059460702,Virginia,Fairfax County,1,4649,1532,0,5.2,18,20,51059460702,0,0,543,11.68,2,2,0,0,0,0.0,0,0,51,51059,460702
51059460800,Virginia,Fairfax County,1,3162,1124,0,7.4,149,58,51059460800,0,0,234,7.4,11,4,0,0,0,0.0,0,0,51,51059,460800
51059460900,Virginia,Fairfax County,1,2631,864,0,2.6,5,22,51059460900,0,0,248,9.43,0,2,0,0,0,0.0,0,0,51,51059,460900
51059461000,Virginia,Fairfax County,1,2530,857,0,3.8,13,20,51059461000,0,0,77,3.04,0,1,0,0,0,0.0,0,0,51,51059,461000
51059461100,Virginia,Fairfax County,1,7442,2573,0,0.1,172,0,51059461100,0,1,4064,54.61,94,0,0,1,1775,23.85,41,0,51,51059,461100
51059461201,Virginia,Fairfax County,1,4633,1527,0,0.8,0,0,51059461201,0,0,3691,79.67,0,0,0,0,2876,62.08,0,0,51,51059,461201
51059461202,Virginia,Fairfax County,1,6502,2722,0,8.7,115,0,51059461202,0,0,820,12.61,15,0,0,0,78,1.2,1,0,51,51059,461202
51059461500,Virginia,Fairfax County,1,6940,2495,0,8.9,93,43,51059461500,0,0,3483,50.19,47,22,0,0,0,0.0,0,0,51,51059,461500
51059461603,Virginia,Fairfax County,1,5056,2097,0,2.8,50,31,51059461603,0,0,493,9.75,5,3,0,0,0,0.0,0,0,51,51059,461603
51059461604,Virginia,Fairfax County,1,2520,867,0,3.9,6,24,51059461604,0,0,59,2.34,0,1,0,0,0,0.0,0,0,51,51059,461604
51059461605,Virginia,Fairfax County,1,3829,2388,0,6.8,290,27,51059461605,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,461605
51059461606,Virginia,Fairfax County,1,3069,1262,1,3.6,111,46,51059461606,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,461606
51059461700,Virginia,Fairfax County,1,6937,2469,0,5.6,36,74,51059461700,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,461700
51059461801,Virginia,Fairfax County,1,1385,558,0,3.7,5,9,51059461801,0,0,166,11.99,1,1,0,0,0,0.0,0,0,51,51059,461801
51059461802,Virginia,Fairfax County,1,5448,2366,0,4.5,55,55,51059461802,0,0,2061,37.83,21,21,0,0,0,0.0,0,0,51,51059,461802
51059461901,Virginia,Fairfax County,1,3756,1352,1,13.5,13,161,51059461901,1,0,598,15.92,2,26,0,0,0,0.0,0,0,51,51059,461901
51059461902,Virginia,Fairfax County,1,1839,576,1,3.3,40,30,51059461902,0,0,10,0.54,0,0,0,0,0,0.0,0,0,51,51059,461902
51059470100,Virginia,Fairfax County,1,2769,895,0,1.4,0,0,51059470100,0,0,2767,99.93,0,0,0,0,1920,69.34,0,0,51,51059,470100
51059470300,Virginia,Fairfax County,1,3418,1108,0,3.2,16,0,51059470300,0,0,2531,74.05,12,0,0,0,1364,39.91,6,0,51,51059,470300
51059470400,Virginia,Fairfax County,1,4994,1646,0,2.7,0,0,51059470400,0,0,2651,53.08,0,0,0,0,1213,24.29,0,0,51,51059,470400
51059470500,Virginia,Fairfax County,1,5717,2129,0,6.3,152,17,51059470500,0,1,1884,32.95,50,6,0,0,948,16.58,25,3,51,51059,470500
51059470600,Virginia,Fairfax County,1,2849,1105,0,7.7,182,52,51059470600,0,1,1370,48.09,88,25,0,1,327,11.48,21,6,51,51059,470600
51059470700,Virginia,Fairfax County,1,5753,1816,0,1.4,35,0,51059470700,0,0,1999,34.75,12,0,0,0,667,11.59,4,0,51,51059,470700
51059470800,Virginia,Fairfax County,1,3255,1128,0,0.3,57,16,51059470800,0,0,1378,42.33,24,7,0,0,847,26.02,15,4,51,51059,470800
51059470900,Virginia,Fairfax County,1,7993,2704,0,3.1,235,10,51059470900,0,1,3330,41.66,98,4,0,1,1401,17.53,41,2,51,51059,470900
51059471000,Virginia,Fairfax County,1,2247,848,0,0.5,72,0,51059471000,0,0,416,18.51,13,0,0,0,1,0.04,0,0,51,51059,471000
51059471100,Virginia,Fairfax County,1,7030,2356,0,1.7,171,88,51059471100,0,1,1371,19.5,33,17,0,0,99,1.41,2,1,51,51059,471100
51059471201,Virginia,Fairfax County,1,3050,1534,0,8.0,141,81,51059471201,0,1,331,10.85,15,9,0,0,0,0.0,0,0,51,51059,471201
51059471203,Virginia,Fairfax County,1,2420,1069,0,5.3,23,21,51059471203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,471203
51059471204,Virginia,Fairfax County,1,2692,1430,0,7.0,68,33,51059471204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,471204
51059471301,Virginia,Fairfax County,1,3973,1514,0,2.8,34,16,51059471301,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,471301
51059471303,Virginia,Fairfax County,1,4153,1839,0,8.1,92,20,51059471303,0,0,513,12.35,11,2,0,0,0,0.0,0,0,51,51059,471303
51059471304,Virginia,Fairfax County,1,2073,685,0,2.7,101,95,51059471304,0,0,894,43.13,44,41,0,0,94,4.53,5,4,51,51059,471304
51059471401,Virginia,Fairfax County,1,3759,1363,0,5.3,50,5,51059471401,0,0,96,2.55,1,0,0,0,0,0.0,0,0,51,51059,471401
51059471402,Virginia,Fairfax County,1,3550,1200,0,8.5,37,190,51059471402,0,0,1692,47.66,18,91,0,0,0,0.0,0,0,51,51059,471402
51059480100,Virginia,Fairfax County,0,4399,1436,0,3.6,0,9,51059480100,0,0,0,92.93,0,8,0,0,0,80.02,0,7,51,51059,480100
51059480201,Virginia,Fairfax County,1,4646,1504,0,2.2,23,5,51059480201,0,0,3611,77.72,18,4,0,0,754,16.23,4,1,51,51059,480201
51059480203,Virginia,Fairfax County,1,2828,1458,0,12.3,155,57,51059480203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,480203
51059480204,Virginia,Fairfax County,1,3823,2251,0,6.8,178,7,51059480204,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,480204
51059480205,Virginia,Fairfax County,1,3268,1844,0,11.6,453,65,51059480205,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,480205
51059480301,Virginia,Fairfax County,1,3145,999,0,1.7,40,0,51059480301,0,0,3009,95.68,38,0,0,0,2778,88.33,35,0,51,51059,480301
51059480302,Virginia,Fairfax County,1,4621,1646,0,3.1,59,18,51059480302,0,0,3717,80.44,47,14,0,0,1741,37.68,22,7,51,51059,480302
51059480401,Virginia,Fairfax County,1,4717,1430,0,1.0,22,18,51059480401,0,0,3854,81.7,18,15,0,0,2785,59.04,13,11,51,51059,480401
51059480402,Virginia,Fairfax County,1,6028,1936,0,2.3,45,12,51059480402,0,0,5109,84.75,38,10,0,0,3076,51.03,23,6,51,51059,480402
51059480501,Virginia,Fairfax County,1,3537,1119,0,5.2,11,0,51059480501,0,0,2343,66.24,7,0,0,0,760,21.49,2,0,51,51059,480501
51059480502,Virginia,Fairfax County,1,5763,1911,0,2.5,40,23,51059480502,0,0,3898,67.64,27,16,0,0,2086,36.2,14,8,51,51059,480502
51059480503,Virginia,Fairfax County,1,3259,1144,0,0.4,0,0,51059480503,0,0,2823,86.62,0,0,0,0,1337,41.02,0,0,51,51059,480503
51059480504,Virginia,Fairfax County,1,2017,878,0,2.8,32,0,51059480504,0,0,533,26.43,8,0,0,0,43,2.13,1,0,51,51059,480504
51059480505,Virginia,Fairfax County,1,3263,1563,0,6.1,8,0,51059480505,0,0,80,2.45,0,0,0,0,0,0.0,0,0,51,51059,480505
51059480801,Virginia,Fairfax County,1,5388,1620,0,10.0,73,87,51059480801,0,0,850,15.78,12,14,0,0,113,2.1,2,2,51,51059,480801
51059480802,Virginia,Fairfax County,1,3910,1394,0,11.3,21,53,51059480802,0,0,1255,32.1,7,17,0,0,209,5.35,1,3,51,51059,480802
51059480901,Virginia,Fairfax County,1,6969,1936,0,4.9,103,123,51059480901,0,0,2,0.03,0,0,0,0,0,0.0,0,0,51,51059,480901
51059480902,Virginia,Fairfax County,1,4211,1510,0,5.8,39,67,51059480902,0,0,71,1.69,1,1,0,0,0,0.0,0,0,51,51059,480902
51059480903,Virginia,Fairfax County,1,4177,1441,1,9.0,57,153,51059480903,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,480903
51059481000,Virginia,Fairfax County,1,6231,1861,1,14.5,73,319,51059481000,0,0,333,5.34,4,17,0,0,0,0.0,0,0,51,51059,481000
51059481101,Virginia,Fairfax County,1,2376,1296,0,1.5,108,12,51059481101,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,481101
51059481102,Virginia,Fairfax County,1,3656,1427,0,13.2,62,85,51059481102,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,481102
51059481103,Virginia,Fairfax County,1,3664,1218,0,3.1,128,115,51059481103,0,0,0,0.0,0,0,0,0,0,0.0,0,0,51,51059,481103
